ID,recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit
19592,6,1) $0 - $100,82.93,0,1,Rural,1,Phone,Womens E-Mail,0
11318,1,"6) $750 - $1,000",758.07,0,1,Surburban,1,Multichannel,No E-Mail,0
27899,6,2) $100 - $200,113.83,0,1,Surburban,0,Phone,Womens E-Mail,1
26701,2,3) $200 - $350,206.32,1,0,Urban,0,Phone,Womens E-Mail,0
20401,6,2) $100 - $200,131.75,0,1,Rural,1,Web,Mens E-Mail,1
48476,5,2) $100 - $200,143.69,1,0,Surburban,0,Web,No E-Mail,0
10348,2,1) $0 - $100,29.99,1,0,Rural,1,Web,Womens E-Mail,0
53827,3,3) $200 - $350,245.97,1,1,Surburban,1,Web,Womens E-Mail,0
4567,10,2) $100 - $200,120.11,1,0,Urban,0,Web,No E-Mail,0
46326,3,4) $350 - $500,401.69,0,1,Rural,0,Phone,No E-Mail,0
25945,5,1) $0 - $100,76.76,0,1,Urban,0,Web,Mens E-Mail,0
5628,2,2) $100 - $200,179.97,0,1,Urban,1,Phone,No E-Mail,0
11047,8,4) $350 - $500,398.15,1,0,Urban,0,Multichannel,Mens E-Mail,0
34455,5,1) $0 - $100,29.99,0,1,Rural,1,Web,Womens E-Mail,0
52404,5,2) $100 - $200,175.45,1,0,Surburban,0,Phone,Mens E-Mail,0
61211,9,4) $350 - $500,468.67,1,0,Urban,1,Multichannel,No E-Mail,0
29462,2,4) $350 - $500,444.2,0,1,Rural,0,Multichannel,Mens E-Mail,0
59263,8,2) $100 - $200,148.47,1,0,Rural,1,Web,No E-Mail,0
19642,1,5) $500 - $750,701.96,1,0,Rural,1,Phone,Mens E-Mail,0
31417,1,3) $200 - $350,304.9,1,1,Rural,0,Web,No E-Mail,0
31321,5,2) $100 - $200,182.88,0,1,Urban,1,Phone,Mens E-Mail,0
5942,1,2) $100 - $200,189.21,1,0,Rural,0,Web,Mens E-Mail,0
52385,2,2) $100 - $200,167.77,1,0,Surburban,1,Web,Mens E-Mail,1
59585,5,3) $200 - $350,278.28,0,1,Urban,0,Web,Mens E-Mail,1
62366,2,4) $350 - $500,438.9,1,0,Surburban,1,Web,No E-Mail,1
53283,9,1) $0 - $100,71.2,1,0,Urban,1,Phone,Mens E-Mail,0
47286,8,3) $200 - $350,229.28,0,1,Urban,0,Web,Mens E-Mail,0
39599,8,3) $200 - $350,243.1,1,0,Surburban,0,Phone,Mens E-Mail,1
53245,8,2) $100 - $200,130.71,0,1,Urban,0,Phone,No E-Mail,0
32543,10,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,0
27010,5,2) $100 - $200,137.5,0,1,Surburban,0,Phone,Mens E-Mail,0
57750,6,2) $100 - $200,105.72,0,1,Surburban,0,Phone,Mens E-Mail,0
22091,2,3) $200 - $350,208.27,0,1,Rural,0,Multichannel,Womens E-Mail,0
28943,5,4) $350 - $500,361.85,0,1,Rural,0,Phone,Mens E-Mail,0
22296,9,2) $100 - $200,148.85,1,0,Rural,0,Web,No E-Mail,0
42848,11,3) $200 - $350,319.09,1,0,Urban,1,Phone,Mens E-Mail,0
5575,4,1) $0 - $100,29.99,1,0,Rural,0,Web,Womens E-Mail,1
31486,10,2) $100 - $200,170.6,1,0,Urban,1,Phone,No E-Mail,0
19585,10,1) $0 - $100,91.54,0,1,Urban,0,Web,Mens E-Mail,0
15008,2,5) $500 - $750,732.17,0,1,Surburban,1,Phone,No E-Mail,0
14272,1,3) $200 - $350,231.94,0,1,Surburban,0,Multichannel,Womens E-Mail,1
11820,3,2) $100 - $200,139.2,0,1,Surburban,0,Web,Mens E-Mail,0
57808,2,3) $200 - $350,264.93,0,1,Rural,1,Phone,Womens E-Mail,0
50387,2,2) $100 - $200,154.65,1,0,Rural,1,Phone,No E-Mail,0
43619,7,2) $100 - $200,117.33,1,0,Surburban,0,Phone,Womens E-Mail,0
16078,1,1) $0 - $100,82.92,1,0,Urban,1,Web,Mens E-Mail,0
10854,11,1) $0 - $100,29.99,0,1,Rural,1,Phone,Mens E-Mail,0
9145,10,4) $350 - $500,409.82,0,1,Urban,1,Web,Mens E-Mail,0
51971,3,3) $200 - $350,252.19,0,1,Urban,0,Phone,No E-Mail,1
13792,1,1) $0 - $100,97.04,1,0,Urban,1,Phone,Womens E-Mail,0
6927,8,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,1
36103,9,2) $100 - $200,168.66,0,1,Urban,0,Web,Womens E-Mail,0
54701,9,3) $200 - $350,262.81,1,0,Urban,0,Multichannel,Mens E-Mail,1
14786,1,2) $100 - $200,166.13,1,0,Surburban,0,Phone,Womens E-Mail,0
43683,6,1) $0 - $100,67.37,0,1,Surburban,1,Phone,Womens E-Mail,0
23754,7,2) $100 - $200,187.37,1,0,Rural,0,Phone,No E-Mail,0
13126,5,1) $0 - $100,29.99,1,0,Rural,1,Phone,Womens E-Mail,0
27058,6,3) $200 - $350,211.64,0,1,Surburban,1,Multichannel,No E-Mail,0
55726,5,1) $0 - $100,43.15,1,0,Urban,0,Phone,Mens E-Mail,0
28698,2,5) $500 - $750,667.86,1,0,Surburban,1,Web,Mens E-Mail,0
15023,2,1) $0 - $100,62.96,0,1,Surburban,1,Web,Womens E-Mail,0
61043,3,3) $200 - $350,246.55,0,1,Urban,1,Multichannel,No E-Mail,0
2139,2,4) $350 - $500,437.16,0,1,Rural,0,Web,Mens E-Mail,1
36088,9,3) $200 - $350,228.23,1,1,Urban,0,Phone,No E-Mail,0
14298,2,3) $200 - $350,263.6,1,1,Surburban,0,Phone,Mens E-Mail,0
51280,5,5) $500 - $750,570.73,1,0,Surburban,1,Phone,No E-Mail,0
38866,11,1) $0 - $100,56.26,1,0,Surburban,0,Phone,Mens E-Mail,0
1647,11,1) $0 - $100,40.7,0,1,Surburban,1,Phone,Mens E-Mail,1
12672,9,3) $200 - $350,302.88,0,1,Surburban,0,Web,Mens E-Mail,0
43439,2,3) $200 - $350,213.46,0,1,Urban,0,Phone,No E-Mail,0
2142,7,2) $100 - $200,164.03,1,0,Urban,1,Phone,Womens E-Mail,0
32866,3,3) $200 - $350,239.48,1,0,Rural,0,Web,Mens E-Mail,0
16997,1,1) $0 - $100,29.99,1,0,Urban,1,Phone,Womens E-Mail,0
17999,1,3) $200 - $350,205.15,0,1,Surburban,0,Phone,No E-Mail,0
43285,1,2) $100 - $200,135.88,1,0,Urban,0,Phone,No E-Mail,0
56356,1,5) $500 - $750,721.62,1,1,Surburban,1,Multichannel,Mens E-Mail,0
53826,11,2) $100 - $200,181.57,0,1,Urban,1,Web,Mens E-Mail,0
62329,9,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,0
16441,4,5) $500 - $750,531.52,0,1,Surburban,1,Multichannel,No E-Mail,0
40890,6,3) $200 - $350,334.02,0,1,Urban,0,Phone,No E-Mail,0
723,6,2) $100 - $200,178.37,1,0,Surburban,1,Web,Mens E-Mail,1
18023,8,1) $0 - $100,97.88,1,0,Surburban,0,Web,Womens E-Mail,1
25491,10,1) $0 - $100,29.99,0,1,Urban,1,Web,Mens E-Mail,0
42576,9,1) $0 - $100,73.53,0,1,Surburban,1,Web,Mens E-Mail,0
40062,8,2) $100 - $200,141.33,0,1,Urban,1,Web,Mens E-Mail,0
56834,5,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0
45987,8,3) $200 - $350,208.21,1,1,Urban,1,Phone,Womens E-Mail,0
6331,2,2) $100 - $200,184.45,1,0,Rural,1,Phone,No E-Mail,0
56287,10,5) $500 - $750,512.34,0,1,Urban,1,Multichannel,No E-Mail,0
31895,2,1) $0 - $100,73.21,0,1,Rural,1,Web,Womens E-Mail,0
63560,9,1) $0 - $100,52.04,0,1,Surburban,1,Web,Womens E-Mail,0
51415,2,2) $100 - $200,102.7,1,0,Surburban,0,Phone,Mens E-Mail,0
21614,5,5) $500 - $750,606.65,0,1,Rural,1,Multichannel,Womens E-Mail,0
3399,2,3) $200 - $350,302.58,1,0,Surburban,1,Phone,No E-Mail,0
5599,3,4) $350 - $500,458.21,1,1,Urban,0,Multichannel,Mens E-Mail,1
39865,1,1) $0 - $100,29.99,1,0,Surburban,1,Web,Womens E-Mail,0
57697,7,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0
35851,3,1) $0 - $100,78.66,0,1,Urban,1,Phone,Mens E-Mail,0
11673,12,5) $500 - $750,525.03,0,1,Urban,1,Phone,No E-Mail,1
32481,5,4) $350 - $500,368.48,0,1,Urban,0,Web,Mens E-Mail,0
32954,1,"7) $1,000 +",1006.33,1,0,Surburban,1,Multichannel,No E-Mail,0
16716,2,1) $0 - $100,86.58,0,1,Urban,0,Web,Womens E-Mail,0
34230,7,1) $0 - $100,30.52,1,0,Rural,0,Phone,No E-Mail,0
42127,10,2) $100 - $200,196.42,1,0,Urban,0,Web,Mens E-Mail,0
23039,1,5) $500 - $750,649.38,0,1,Surburban,1,Web,Mens E-Mail,0
43196,2,1) $0 - $100,42.83,1,0,Urban,1,Phone,No E-Mail,0
58758,1,4) $350 - $500,413.46,0,1,Rural,0,Phone,No E-Mail,0
45898,3,4) $350 - $500,355.4,1,0,Urban,0,Multichannel,No E-Mail,0
9777,7,2) $100 - $200,111.07,0,1,Surburban,0,Phone,Mens E-Mail,0
2962,2,3) $200 - $350,247.51,1,1,Urban,0,Multichannel,Mens E-Mail,0
11947,2,5) $500 - $750,667.69,1,0,Urban,1,Web,No E-Mail,0
52644,6,1) $0 - $100,43.74,0,1,Rural,1,Phone,No E-Mail,0
24644,4,4) $350 - $500,364.76,0,1,Surburban,0,Web,No E-Mail,0
53966,3,2) $100 - $200,189.88,0,1,Urban,0,Web,Womens E-Mail,0
59852,1,3) $200 - $350,218.25,1,0,Rural,1,Web,Mens E-Mail,0
62768,3,1) $0 - $100,46.06,1,0,Urban,0,Web,Womens E-Mail,0
41741,5,2) $100 - $200,144.36,1,0,Urban,0,Web,Womens E-Mail,0
27145,10,3) $200 - $350,260.08,1,0,Surburban,0,Web,No E-Mail,0
51217,5,3) $200 - $350,235.59,0,1,Surburban,0,Web,Womens E-Mail,0
1866,1,2) $100 - $200,114.78,1,0,Urban,0,Web,No E-Mail,0
42359,1,1) $0 - $100,50.1,1,0,Rural,1,Web,No E-Mail,0
30479,2,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,1
18384,3,1) $0 - $100,84.58,1,0,Urban,1,Phone,No E-Mail,0
62609,10,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0
25591,8,1) $0 - $100,99.52,0,1,Surburban,0,Web,No E-Mail,0
15238,5,1) $0 - $100,33.82,0,1,Urban,0,Web,Womens E-Mail,0
48692,2,1) $0 - $100,56.65,0,1,Rural,0,Phone,Mens E-Mail,0
42034,4,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,0
4030,2,4) $350 - $500,350.87,0,1,Urban,0,Web,No E-Mail,0
17534,1,2) $100 - $200,186.25,0,1,Urban,0,Web,Womens E-Mail,0
53371,2,1) $0 - $100,29.99,1,0,Urban,0,Phone,Mens E-Mail,0
19866,4,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0
25559,11,1) $0 - $100,77.66,1,0,Surburban,1,Phone,Womens E-Mail,0
58368,3,2) $100 - $200,103.8,0,1,Urban,0,Phone,Womens E-Mail,1
55364,10,2) $100 - $200,157.4,1,0,Urban,1,Phone,Mens E-Mail,0
59017,4,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,1
61906,8,4) $350 - $500,386.27,0,1,Surburban,0,Phone,Mens E-Mail,1
24607,4,3) $200 - $350,219.9,1,1,Surburban,0,Web,No E-Mail,0
60796,10,3) $200 - $350,262.72,1,0,Urban,1,Multichannel,No E-Mail,0
7824,6,1) $0 - $100,45.29,1,0,Urban,1,Web,Womens E-Mail,0
17995,7,1) $0 - $100,86.8,1,0,Surburban,1,Web,Womens E-Mail,0
3555,12,1) $0 - $100,29.99,1,0,Rural,0,Phone,No E-Mail,0
29298,10,2) $100 - $200,188.34,0,1,Urban,0,Web,Mens E-Mail,0
62305,9,1) $0 - $100,44.85,0,1,Rural,0,Phone,Mens E-Mail,0
15007,9,1) $0 - $100,88.62,0,1,Surburban,1,Web,No E-Mail,0
34521,6,3) $200 - $350,288.5,1,1,Urban,0,Web,No E-Mail,1
59684,9,1) $0 - $100,71.39,1,0,Rural,1,Phone,No E-Mail,0
16332,10,2) $100 - $200,178.1,1,0,Urban,0,Phone,No E-Mail,0
4175,10,1) $0 - $100,41.6,1,0,Surburban,0,Web,Mens E-Mail,0
59577,6,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Mens E-Mail,0
27287,3,4) $350 - $500,423.9,1,0,Surburban,1,Multichannel,No E-Mail,0
35929,1,5) $500 - $750,565.49,1,0,Rural,1,Multichannel,Womens E-Mail,0
46565,1,1) $0 - $100,49.49,1,0,Urban,1,Phone,Mens E-Mail,1
8172,4,2) $100 - $200,161.87,0,1,Urban,0,Web,Mens E-Mail,0
58432,6,5) $500 - $750,564.76,1,0,Urban,1,Web,Mens E-Mail,1
48597,1,4) $350 - $500,448.46,1,0,Surburban,1,Multichannel,Mens E-Mail,0
37776,11,2) $100 - $200,113.97,1,0,Surburban,1,Phone,Mens E-Mail,1
43080,1,1) $0 - $100,69.22,0,1,Urban,1,Web,No E-Mail,0
58056,8,3) $200 - $350,201.13,1,1,Surburban,1,Multichannel,Womens E-Mail,1
2876,11,1) $0 - $100,76.88,0,1,Surburban,1,Phone,No E-Mail,0
9251,7,4) $350 - $500,393.38,1,0,Surburban,1,Phone,Mens E-Mail,0
38206,12,2) $100 - $200,160.17,0,1,Urban,0,Phone,No E-Mail,0
26580,4,4) $350 - $500,458.73,1,0,Urban,0,Phone,No E-Mail,1
21467,4,2) $100 - $200,188.25,1,0,Urban,1,Web,No E-Mail,0
2976,5,2) $100 - $200,146.41,1,0,Urban,1,Phone,No E-Mail,0
33157,10,4) $350 - $500,485.09,1,0,Surburban,0,Phone,No E-Mail,0
18689,5,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,0
30175,9,2) $100 - $200,180.71,1,0,Surburban,0,Web,Mens E-Mail,0
32532,8,3) $200 - $350,252.85,0,1,Surburban,0,Web,No E-Mail,1
16404,2,5) $500 - $750,554.09,1,0,Urban,1,Phone,Mens E-Mail,0
15208,4,5) $500 - $750,746.26,1,0,Surburban,1,Phone,Mens E-Mail,0
30322,6,3) $200 - $350,269.77,1,1,Surburban,0,Web,Womens E-Mail,0
15241,1,3) $200 - $350,349.47,0,1,Surburban,0,Phone,Womens E-Mail,0
39345,3,1) $0 - $100,69.73,1,0,Surburban,1,Web,Mens E-Mail,0
13758,4,1) $0 - $100,85.09,1,0,Rural,1,Web,Mens E-Mail,0
28244,1,3) $200 - $350,325.65,1,0,Surburban,0,Web,Womens E-Mail,0
30612,10,2) $100 - $200,158.99,0,1,Urban,0,Web,Womens E-Mail,0
51537,3,3) $200 - $350,296.92,0,1,Urban,0,Multichannel,No E-Mail,0
5850,6,2) $100 - $200,170.16,0,1,Urban,0,Phone,Mens E-Mail,0
51268,6,1) $0 - $100,86.27,1,0,Urban,1,Phone,No E-Mail,0
31285,7,1) $0 - $100,86.66,0,1,Urban,1,Web,No E-Mail,0
27870,3,2) $100 - $200,129.23,0,1,Surburban,1,Phone,Womens E-Mail,0
57570,9,3) $200 - $350,278.66,0,1,Rural,0,Web,Womens E-Mail,0
7116,12,1) $0 - $100,56.57,0,1,Rural,1,Web,Mens E-Mail,0
4109,5,"6) $750 - $1,000",889.94,0,1,Urban,1,Web,Mens E-Mail,0
29314,12,2) $100 - $200,157.07,1,0,Urban,0,Web,No E-Mail,0
31568,12,2) $100 - $200,163.57,1,0,Urban,0,Phone,Mens E-Mail,0
26281,10,1) $0 - $100,67.68,1,0,Rural,1,Web,No E-Mail,0
15347,3,1) $0 - $100,99.71,0,1,Urban,1,Phone,No E-Mail,0
52288,4,1) $0 - $100,93.18,0,1,Urban,0,Phone,Mens E-Mail,0
25950,2,5) $500 - $750,529.64,0,1,Urban,1,Multichannel,Womens E-Mail,0
33898,9,2) $100 - $200,160.04,0,1,Surburban,1,Web,Mens E-Mail,0
7612,5,4) $350 - $500,477.98,0,1,Urban,0,Web,Mens E-Mail,0
45639,2,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0
30041,10,1) $0 - $100,29.99,1,0,Surburban,1,Web,Womens E-Mail,0
43101,5,1) $0 - $100,49.84,1,0,Surburban,0,Web,Mens E-Mail,0
43671,3,2) $100 - $200,168.63,0,1,Rural,0,Web,No E-Mail,1
63374,10,3) $200 - $350,233.84,1,0,Rural,0,Web,Womens E-Mail,0
16821,2,3) $200 - $350,345.11,0,1,Surburban,0,Phone,Mens E-Mail,0
47319,9,1) $0 - $100,55.71,1,0,Surburban,0,Phone,Mens E-Mail,1
1996,11,1) $0 - $100,37.62,0,1,Urban,1,Phone,Womens E-Mail,0
23648,9,2) $100 - $200,170.53,0,1,Urban,1,Web,Womens E-Mail,0
61683,1,2) $100 - $200,195.51,0,1,Urban,1,Phone,Womens E-Mail,0
44672,9,2) $100 - $200,194.6,1,0,Urban,0,Phone,Womens E-Mail,0
23856,1,3) $200 - $350,212.71,0,1,Urban,0,Phone,Womens E-Mail,0
47761,4,1) $0 - $100,79.57,1,0,Urban,0,Web,Womens E-Mail,0
28133,9,3) $200 - $350,299.53,1,0,Surburban,0,Web,Womens E-Mail,0
5745,10,3) $200 - $350,259.72,0,1,Surburban,1,Phone,No E-Mail,0
53330,3,3) $200 - $350,229.98,0,1,Surburban,0,Web,Mens E-Mail,1
3861,4,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,1
36880,9,2) $100 - $200,143.75,1,0,Surburban,0,Phone,No E-Mail,0
17261,1,1) $0 - $100,73.02,1,0,Urban,0,Web,Womens E-Mail,0
32656,1,1) $0 - $100,73.58,1,0,Rural,0,Phone,No E-Mail,0
19271,1,1) $0 - $100,29.99,1,0,Urban,1,Web,Mens E-Mail,0
27035,2,2) $100 - $200,144.14,1,0,Surburban,0,Phone,No E-Mail,0
41066,9,2) $100 - $200,137.01,0,1,Rural,1,Web,No E-Mail,0
16799,4,1) $0 - $100,32.13,0,1,Surburban,0,Phone,Womens E-Mail,1
35749,6,1) $0 - $100,51.65,0,1,Surburban,0,Web,No E-Mail,0
46439,3,1) $0 - $100,29.99,1,0,Surburban,0,Web,Womens E-Mail,1
50133,3,4) $350 - $500,400.56,1,0,Surburban,0,Phone,No E-Mail,0
44970,1,2) $100 - $200,137.11,0,1,Rural,0,Web,Mens E-Mail,0
59215,11,3) $200 - $350,349.4,1,1,Surburban,1,Multichannel,Womens E-Mail,0
28118,1,"6) $750 - $1,000",789.45,1,1,Urban,1,Multichannel,Womens E-Mail,0
45370,4,3) $200 - $350,328.59,1,1,Urban,0,Phone,No E-Mail,0
2307,4,1) $0 - $100,36.56,0,1,Urban,1,Web,No E-Mail,0
62446,6,1) $0 - $100,29.99,0,1,Surburban,1,Web,Womens E-Mail,0
61275,10,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,0
14966,5,3) $200 - $350,299.33,1,0,Urban,0,Web,No E-Mail,0
49094,7,4) $350 - $500,384.76,1,0,Surburban,0,Phone,Womens E-Mail,0
2061,7,2) $100 - $200,114.64,1,0,Urban,0,Phone,No E-Mail,0
9851,1,3) $200 - $350,329.15,1,1,Surburban,0,Phone,Womens E-Mail,0
3903,12,1) $0 - $100,92.12,0,1,Urban,0,Phone,No E-Mail,0
2207,12,3) $200 - $350,267.23,1,1,Surburban,1,Web,No E-Mail,0
51046,8,2) $100 - $200,134.8,1,0,Urban,1,Web,No E-Mail,0
6088,1,3) $200 - $350,251.31,0,1,Urban,0,Web,No E-Mail,0
8842,2,3) $200 - $350,332.15,1,0,Surburban,0,Multichannel,Mens E-Mail,0
13896,7,3) $200 - $350,225.99,1,0,Urban,0,Phone,No E-Mail,0
30101,7,5) $500 - $750,677.29,1,1,Surburban,1,Web,Mens E-Mail,1
60280,7,1) $0 - $100,64.76,0,1,Surburban,1,Web,Mens E-Mail,0
25018,2,2) $100 - $200,123.94,0,1,Urban,1,Phone,Mens E-Mail,0
28868,8,1) $0 - $100,73.23,1,0,Surburban,1,Web,Mens E-Mail,0
51969,11,1) $0 - $100,29.99,0,1,Urban,1,Phone,Mens E-Mail,0
56498,4,5) $500 - $750,722.17,1,1,Urban,1,Multichannel,No E-Mail,0
51229,5,"6) $750 - $1,000",790.21,1,0,Surburban,1,Phone,Womens E-Mail,0
31349,4,"6) $750 - $1,000",824.09,1,0,Surburban,1,Web,Mens E-Mail,1
26475,8,1) $0 - $100,29.99,1,0,Urban,1,Phone,Womens E-Mail,0
52323,3,3) $200 - $350,267.7,1,0,Surburban,1,Web,Womens E-Mail,1
58531,6,5) $500 - $750,637.97,1,0,Surburban,1,Phone,No E-Mail,0
30585,4,2) $100 - $200,140.62,1,0,Surburban,1,Phone,Mens E-Mail,0
43610,11,4) $350 - $500,407.17,1,1,Surburban,0,Web,No E-Mail,1
31126,2,2) $100 - $200,177.95,1,0,Rural,1,Phone,No E-Mail,0
10729,7,3) $200 - $350,293.76,0,1,Surburban,0,Phone,No E-Mail,0
10152,9,2) $100 - $200,163.17,1,0,Urban,0,Web,Womens E-Mail,0
30983,6,2) $100 - $200,167.17,0,1,Rural,0,Web,Womens E-Mail,0
20438,2,2) $100 - $200,158.81,0,1,Urban,1,Phone,No E-Mail,0
54991,1,2) $100 - $200,132.37,0,1,Surburban,1,Web,No E-Mail,0
51965,10,3) $200 - $350,278.88,1,0,Urban,0,Phone,Mens E-Mail,1
44593,10,4) $350 - $500,356.62,0,1,Urban,0,Phone,No E-Mail,0
42505,3,3) $200 - $350,274.98,1,0,Surburban,0,Web,Womens E-Mail,0
25472,2,3) $200 - $350,308.39,1,0,Surburban,0,Phone,Womens E-Mail,0
59586,9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0
60058,11,2) $100 - $200,133.61,0,1,Surburban,1,Phone,Mens E-Mail,0
16984,2,"7) $1,000 +",1305.72,1,1,Urban,1,Web,Mens E-Mail,0
29121,2,1) $0 - $100,29.99,1,0,Surburban,1,Phone,No E-Mail,1
13714,12,1) $0 - $100,52.21,1,0,Surburban,1,Phone,No E-Mail,0
40934,1,5) $500 - $750,668.07,1,1,Urban,1,Multichannel,No E-Mail,0
55214,7,4) $350 - $500,387.0,1,0,Surburban,1,Phone,Mens E-Mail,1
6607,10,1) $0 - $100,66.17,0,1,Urban,1,Phone,Womens E-Mail,0
14455,10,3) $200 - $350,307.93,0,1,Urban,0,Phone,Womens E-Mail,0
27825,4,4) $350 - $500,414.7,1,0,Surburban,0,Multichannel,Womens E-Mail,0
39574,1,1) $0 - $100,73.53,1,0,Surburban,0,Phone,No E-Mail,0
57590,2,3) $200 - $350,273.79,0,1,Surburban,0,Web,Mens E-Mail,0
7173,3,3) $200 - $350,281.54,0,1,Surburban,0,Phone,Mens E-Mail,0
9631,12,1) $0 - $100,64.69,1,0,Surburban,0,Phone,Mens E-Mail,0
48940,6,4) $350 - $500,373.53,1,0,Surburban,0,Multichannel,Womens E-Mail,0
8800,12,1) $0 - $100,75.44,1,0,Urban,0,Web,Mens E-Mail,1
26215,4,1) $0 - $100,29.99,1,0,Rural,0,Phone,Mens E-Mail,0
3505,1,2) $100 - $200,154.85,0,1,Urban,0,Web,Womens E-Mail,0
42849,6,1) $0 - $100,62.55,1,0,Rural,1,Phone,Womens E-Mail,0
32505,10,2) $100 - $200,170.18,1,0,Urban,0,Phone,Womens E-Mail,1
45506,3,2) $100 - $200,126.89,0,1,Surburban,0,Phone,Womens E-Mail,0
26671,2,2) $100 - $200,126.94,1,0,Surburban,1,Phone,No E-Mail,0
42163,11,1) $0 - $100,43.37,1,0,Rural,1,Web,Womens E-Mail,0
12513,9,5) $500 - $750,547.23,1,0,Surburban,1,Multichannel,Mens E-Mail,0
41284,10,2) $100 - $200,121.85,0,1,Surburban,0,Web,No E-Mail,0
4970,2,"6) $750 - $1,000",793.28,1,1,Rural,1,Multichannel,Mens E-Mail,0
12492,5,1) $0 - $100,40.34,0,1,Surburban,1,Phone,Mens E-Mail,0
1539,8,3) $200 - $350,236.28,1,1,Urban,1,Multichannel,Mens E-Mail,1
56467,10,1) $0 - $100,36.44,0,1,Urban,0,Web,Mens E-Mail,1
10034,2,3) $200 - $350,225.51,1,0,Urban,1,Web,Mens E-Mail,0
18418,10,3) $200 - $350,201.53,0,1,Surburban,0,Phone,Mens E-Mail,0
52008,9,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,0
50556,6,1) $0 - $100,79.52,1,0,Rural,1,Web,Womens E-Mail,0
14292,11,3) $200 - $350,209.28,1,0,Urban,1,Phone,Womens E-Mail,0
9699,10,3) $200 - $350,330.87,1,1,Surburban,1,Multichannel,Mens E-Mail,0
28264,10,1) $0 - $100,86.99,1,0,Surburban,1,Phone,No E-Mail,0
7557,3,5) $500 - $750,528.92,1,1,Urban,1,Web,No E-Mail,0
15011,3,1) $0 - $100,36.35,1,0,Urban,0,Web,No E-Mail,1
63675,9,1) $0 - $100,80.35,0,1,Surburban,1,Phone,Womens E-Mail,0
12608,10,1) $0 - $100,62.63,0,1,Urban,1,Web,Mens E-Mail,0
63024,9,2) $100 - $200,182.7,0,1,Urban,0,Phone,Mens E-Mail,0
38546,12,2) $100 - $200,147.93,0,1,Urban,0,Phone,No E-Mail,0
41968,12,1) $0 - $100,31.72,0,1,Urban,0,Phone,No E-Mail,1
45952,9,5) $500 - $750,591.72,0,1,Surburban,1,Phone,Womens E-Mail,0
53275,9,1) $0 - $100,29.99,0,1,Rural,0,Web,Mens E-Mail,0
11887,6,1) $0 - $100,35.01,0,1,Urban,1,Phone,Womens E-Mail,0
4276,3,3) $200 - $350,305.25,0,1,Rural,0,Web,Mens E-Mail,0
32274,12,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,0
9332,10,2) $100 - $200,107.23,1,0,Surburban,1,Phone,Mens E-Mail,0
17652,10,5) $500 - $750,720.86,0,1,Urban,1,Multichannel,Womens E-Mail,0
18564,1,3) $200 - $350,207.26,0,1,Urban,1,Multichannel,Mens E-Mail,0
31193,9,2) $100 - $200,147.12,0,1,Urban,0,Phone,Womens E-Mail,0
59374,6,2) $100 - $200,192.27,1,0,Urban,0,Phone,No E-Mail,0
43246,11,2) $100 - $200,101.64,1,0,Surburban,1,Phone,No E-Mail,0
35612,4,1) $0 - $100,80.07,0,1,Urban,1,Web,Womens E-Mail,1
8991,2,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0
10974,3,2) $100 - $200,155.08,0,1,Surburban,1,Phone,No E-Mail,0
20444,5,1) $0 - $100,78.19,1,0,Surburban,1,Web,Womens E-Mail,0
38981,3,4) $350 - $500,465.82,1,0,Urban,0,Phone,No E-Mail,0
53759,7,1) $0 - $100,56.44,1,0,Urban,0,Web,Mens E-Mail,0
63876,2,3) $200 - $350,215.61,1,0,Rural,0,Web,Mens E-Mail,1
27117,1,"6) $750 - $1,000",872.96,1,1,Rural,1,Web,Womens E-Mail,0
33566,4,1) $0 - $100,32.92,0,1,Surburban,0,Web,No E-Mail,0
61185,2,1) $0 - $100,53.2,1,0,Urban,1,Phone,No E-Mail,0
9058,2,4) $350 - $500,365.75,1,1,Urban,0,Multichannel,Womens E-Mail,1
60982,3,5) $500 - $750,632.91,0,1,Urban,1,Web,Mens E-Mail,0
10337,2,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0
